event_date,sale_date,days_to_event,venue,genre,ticket_tier,base_price,artist_popularity,temperature_c,is_cold,is_rainy,is_weekend,is_saturday,month,day_of_week,has_competing_event,is_peak_season,viral_shock,transport_disruption,venue_location_premium,price_adjustment_pct,optimal_price
2024-10-23,2024-07-30,85,"O2 Arena, London",Electronic/Dance,Premium (Seated),125.0,4,6.8,1,1,0,0,10,2,0,0,0,0,0.22,22.0,152.5
2024-07-13,2024-06-03,40,"SSE Hydro, Glasgow",Musical Theatre,Standard (Seated),78.0,4,13.3,0,0,1,1,7,5,1,1,0,0,0.03,20.61,94.0
2023-09-05,2023-08-12,24,"First Direct Arena, Leeds",Electronic/Dance,Standard (Seated),78.0,6,11.4,0,1,0,0,9,1,0,0,1,0,0.02,22.0,95.0
2024-09-01,2024-04-20,134,"Glastonbury Festival, Somerset",Musical Theatre,Standard (Seated),78.0,4,15.5,0,0,1,0,9,6,0,0,0,1,0.35,22.0,95.0
2024-02-18,2023-10-22,119,"Boardmasters, Newquay",R&B,Premium (Seated),125.0,3,8.3,0,1,1,0,2,6,0,1,0,0,0.15,22.0,152.5
2023-01-25,2022-09-14,133,Manchester Arena,Hip-Hop,Standard (Seated),78.0,6,3.9,1,1,0,0,1,2,0,0,0,0,0.08,16.55,91.0
2023-10-11,2023-05-30,134,Manchester Arena,Musical Theatre,Standard (Seated),78.0,4,6.7,1,1,0,0,10,2,1,0,0,0,0.08,-0.69,77.5
2024-03-24,2023-11-05,140,Manchester Arena,Electronic/Dance,Standard (Seated),78.0,4,6.4,1,1,1,0,3,6,1,0,0,0,0.08,-2.86,76.0
2023-10-28,2023-10-12,16,Manchester Arena,Hip-Hop,Standing (General),48.0,6,5.8,1,1,1,1,10,5,0,0,0,0,0.08,22.0,58.5
2023-03-09,2022-10-15,145,"Motorpoint Arena, Cardiff",Hip-Hop,Premium (Seated),125.0,2,11.1,0,1,0,0,3,3,1,0,0,0,0.0,-16.82,104.0
2023-01-07,2022-10-06,93,"SSE Hydro, Glasgow",Musical Theatre,Standing (General),48.0,7,3.3,1,1,1,1,1,5,0,0,0,0,0.03,22.0,58.5
2023-05-17,2023-02-19,87,"First Direct Arena, Leeds",Pop,VIP Package,210.0,9,19.3,0,0,0,0,5,2,0,0,0,0,0.02,22.0,256.0
2023-06-13,2023-05-04,40,"O2 Arena, London",Rock,Standing (General),48.0,5,17.1,0,0,0,0,6,1,0,0,0,0,0.22,22.0,58.5
2023-03-24,2022-11-01,143,Manchester Arena,R&B,VIP Package,210.0,5,14.8,0,0,1,0,3,4,0,0,0,0,0.08,11.16,233.5
2024-10-11,2024-06-16,117,Manchester Arena,Musical Theatre,Premium (Seated),125.0,4,-0.8,1,1,1,0,10,4,0,0,0,0,0.08,16.92,146.0
2024-02-24,2024-02-15,9,"Motorpoint Arena, Cardiff",Musical Theatre,Standard (Seated),78.0,9,8.0,1,1,1,1,2,5,0,1,0,0,0.0,22.0,95.0
2023-03-14,2022-10-30,135,"O2 Arena, London",Pop,Standard (Seated),78.0,2,6.7,1,1,0,0,3,1,0,0,0,0,0.22,17.11,91.5
2023-08-25,2023-05-28,89,"Motorpoint Arena, Cardiff",Pop,Standing (General),48.0,7,19.4,0,0,1,0,8,4,1,1,0,0,0.0,22.0,58.5
2023-02-15,2023-01-05,41,"Utilita Arena, Birmingham",Musical Theatre,Standard (Seated),78.0,6,9.5,0,1,0,0,2,2,0,1,0,0,0.05,18.36,92.5
2024-09-09,2024-08-04,36,"SSE Hydro, Glasgow",Rock,Standing (General),48.0,7,1.9,1,1,0,0,9,0,0,0,0,0,0.03,22.0,58.5
2023-09-19,2023-08-24,26,Manchester Arena,Rock,Standard (Seated),78.0,9,6.5,1,1,0,0,9,1,0,0,0,0,0.08,22.0,95.0
2023-06-25,2023-04-04,82,"SSE Hydro, Glasgow",Pop,Premium (Seated),125.0,5,8.9,0,1,1,0,6,6,0,0,0,1,0.03,6.1,132.5
2023-06-15,2023-03-31,76,"Utilita Arena, Birmingham",Rock,Standing (General),48.0,4,20.7,0,0,0,0,6,3,0,0,0,0,0.05,-3.07,46.5
2024-10-18,2024-06-21,119,"SSE Hydro, Glasgow",Hip-Hop,Premium (Seated),125.0,7,4.6,1,1,1,0,10,4,0,0,0,0,0.03,22.0,152.5
2024-01-05,2023-12-28,8,Manchester Arena,R&B,Standard (Seated),78.0,8,6.2,1,1,1,0,1,4,0,0,0,0,0.08,22.0,95.0
2023-02-23,2023-01-14,40,"First Direct Arena, Leeds",Electronic/Dance,Standard (Seated),78.0,6,-3.3,1,1,0,0,2,3,0,1,0,0,0.02,14.54,89.5
2024-11-20,2024-06-23,150,"Utilita Arena, Birmingham",Musical Theatre,VIP Package,210.0,8,0.2,1,1,0,0,11,2,1,0,0,0,0.05,22.0,256.0
2024-02-23,2023-10-26,120,"O2 Arena, London",Pop,Premium (Seated),125.0,7,8.6,0,1,1,0,2,4,0,1,1,0,0.22,22.0,152.5
2024-05-21,2024-04-15,36,Manchester Arena,Pop,Standard (Seated),78.0,9,21.4,0,0,0,0,5,1,0,0,1,0,0.08,22.0,95.0
2023-12-07,2023-06-27,163,"Boardmasters, Newquay",Jazz,Premium (Seated),125.0,6,0.8,1,1,0,0,12,3,0,1,0,0,0.15,12.68,141.0
2023-05-07,2023-01-28,99,"O2 Arena, London",Classical,VIP Package,210.0,4,17.9,0,0,1,0,5,6,1,0,0,0,0.22,7.56,226.0
2024-02-13,2023-11-14,91,Manchester Arena,Rock,Standing (General),48.0,6,8.7,0,1,0,0,2,1,0,1,0,0,0.08,19.12,57.0
2024-01-02,2023-09-04,120,Manchester Arena,Rock,Standard (Seated),78.0,2,8.5,0,1,0,0,1,1,1,0,0,0,0.08,-5.08,74.0
2023-09-28,2023-08-22,37,"Utilita Arena, Birmingham",Rock,Standard (Seated),78.0,5,4.6,1,1,0,0,9,3,1,0,0,0,0.05,10.33,86.0
2024-10-05,2024-08-13,53,"O2 Arena, London",Hip-Hop,Standing (General),48.0,7,5.3,1,1,1,1,10,5,0,0,0,0,0.22,22.0,58.5
2024-08-27,2024-07-13,45,"Utilita Arena, Birmingham",Pop,Standing (General),48.0,3,8.7,0,1,0,0,8,1,0,1,0,0,0.05,21.26,58.0
2024-01-14,2023-11-15,60,"O2 Arena, London",Electronic/Dance,Standing (General),48.0,5,4.7,1,1,1,0,1,6,1,0,0,0,0.22,15.52,55.5
2023-03-14,2023-02-16,26,"O2 Arena, London",Pop,Standard (Seated),78.0,4,4.9,1,1,0,0,3,1,1,0,0,0,0.22,14.43,89.5
2023-09-05,2023-06-16,81,"SSE Hydro, Glasgow",Jazz,VIP Package,210.0,4,7.0,1,1,0,0,9,1,0,0,0,0,0.03,-7.07,195.0
2023-02-12,2022-08-28,168,Manchester Arena,R&B,Premium (Seated),125.0,6,6.4,1,1,1,0,2,6,0,1,0,0,0.08,22.0,152.5
2024-01-12,2024-01-01,11,"Boardmasters, Newquay",Electronic/Dance,Standard (Seated),78.0,5,0.2,1,1,1,0,1,4,0,0,0,0,0.15,21.19,94.5
2023-02-10,2023-01-02,39,"O2 Arena, London",Pop,Standing (General),48.0,7,9.5,0,1,1,0,2,4,1,1,1,0,0.22,22.0,58.5
2023-06-19,2023-03-29,82,Manchester Arena,Pop,Standing (General),48.0,1,18.8,0,0,0,0,6,0,0,0,0,0,0.08,8.2,52.0
2023-07-31,2023-06-10,51,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,5,17.1,0,0,0,0,7,0,0,1,0,0,0.22,22.0,95.0
2024-05-07,2024-02-23,74,Manchester Arena,Classical,Standard (Seated),78.0,1,14.5,0,0,0,0,5,1,0,0,0,0,0.08,-6.07,73.5
2024-11-10,2024-08-26,76,"Boardmasters, Newquay",Hip-Hop,Standing (General),48.0,3,2.4,1,1,1,0,11,6,0,0,0,0,0.15,14.51,55.0
2023-02-08,2022-10-01,130,"Glastonbury Festival, Somerset",Classical,Standard (Seated),78.0,7,2.8,1,1,0,0,2,2,1,1,0,0,0.35,22.0,95.0
2024-01-04,2023-08-20,137,"O2 Arena, London",Pop,VIP Package,210.0,2,2.0,1,1,0,0,1,3,0,0,0,0,0.22,18.93,250.0
2023-05-31,2023-03-15,77,"Utilita Arena, Birmingham",Hip-Hop,Premium (Seated),125.0,2,17.0,0,0,0,0,5,2,0,0,0,0,0.05,-1.42,123.0
2023-04-21,2022-11-24,148,"Utilita Arena, Birmingham",Pop,Premium (Seated),125.0,5,23.1,0,0,1,0,4,4,0,0,0,0,0.05,16.6,145.5
2024-04-24,2024-01-11,104,"O2 Arena, London",Pop,Premium (Seated),125.0,7,13.7,0,0,0,0,4,2,1,0,0,0,0.22,22.0,152.5
2024-03-11,2024-01-01,70,"O2 Arena, London",Classical,Standing (General),48.0,6,7.5,1,1,0,0,3,0,0,0,0,0,0.22,22.0,58.5
2023-02-16,2022-12-09,69,"Glastonbury Festival, Somerset",Musical Theatre,Standing (General),48.0,7,1.5,1,1,0,0,2,3,0,1,0,0,0.35,22.0,58.5
2024-07-28,2024-02-29,150,"Boardmasters, Newquay",Hip-Hop,Premium (Seated),125.0,1,19.2,0,0,1,0,7,6,0,1,0,0,0.15,21.2,151.5
2024-01-01,2023-08-18,136,"Boardmasters, Newquay",Jazz,Premium (Seated),125.0,6,-0.6,1,1,0,0,1,0,0,0,0,0,0.15,1.9,127.5
2023-03-10,2023-02-12,26,"Motorpoint Arena, Cardiff",Musical Theatre,Standard (Seated),78.0,5,11.3,0,1,1,0,3,4,1,0,0,0,0.0,6.44,83.0
2023-10-26,2023-09-24,32,"Utilita Arena, Birmingham",Pop,Standing (General),48.0,8,10.8,0,1,0,0,10,3,1,0,0,0,0.05,9.67,52.5
2023-10-23,2023-09-23,30,Manchester Arena,Musical Theatre,Standard (Seated),78.0,7,8.7,0,1,0,0,10,0,1,0,0,0,0.08,22.0,95.0
2023-07-22,2023-05-06,77,"O2 Arena, London",Hip-Hop,Standing (General),48.0,5,13.7,0,0,1,1,7,5,0,1,0,0,0.22,22.0,58.5
2023-03-02,2022-12-29,63,"O2 Arena, London",Jazz,Standing (General),48.0,5,10.8,0,1,0,0,3,3,1,0,0,0,0.22,7.91,52.0
2023-11-10,2023-10-26,15,"SSE Hydro, Glasgow",Hip-Hop,Standing (General),48.0,5,4.6,1,1,1,0,11,4,0,0,0,0,0.03,14.59,55.0
2023-06-10,2023-05-11,30,"Motorpoint Arena, Cardiff",Electronic/Dance,Standard (Seated),78.0,5,19.2,0,0,1,1,6,5,0,0,0,0,0.0,21.8,95.0
2023-11-27,2023-11-14,13,"Motorpoint Arena, Cardiff",Hip-Hop,Standing (General),48.0,6,2.4,1,1,0,0,11,0,0,0,1,1,0.0,22.0,58.5
2024-06-11,2024-06-04,7,"Glastonbury Festival, Somerset",Rock,Standing (General),48.0,3,21.1,0,0,0,0,6,1,0,0,0,0,0.35,22.0,58.5
2023-12-04,2023-06-27,160,"Glastonbury Festival, Somerset",Musical Theatre,Premium (Seated),125.0,4,3.8,1,1,0,0,12,0,0,1,0,0,0.35,22.0,152.5
2024-08-28,2024-07-19,40,"Boardmasters, Newquay",Pop,Standard (Seated),78.0,4,14.5,0,0,0,0,8,2,1,1,0,0,0.15,22.0,95.0
2023-10-31,2023-09-23,38,"O2 Arena, London",Rock,Standard (Seated),78.0,7,8.4,0,1,0,0,10,1,1,0,0,0,0.22,22.0,95.0
2024-05-17,2023-12-30,139,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,9,14.9,0,0,1,0,5,4,0,0,0,0,0.03,22.0,95.0
2024-10-11,2024-05-19,145,"Utilita Arena, Birmingham",Rock,VIP Package,210.0,5,4.4,1,1,1,0,10,4,0,0,0,0,0.05,14.01,239.5
2023-12-04,2023-10-09,56,Manchester Arena,Rock,Standing (General),48.0,2,2.7,1,1,0,0,12,0,1,1,0,0,0.08,-2.73,46.5
2024-07-03,2024-04-06,88,"Boardmasters, Newquay",Pop,Standing (General),48.0,2,16.0,0,0,0,0,7,2,0,1,0,0,0.15,21.36,58.5
2024-09-30,2024-09-02,28,"Glastonbury Festival, Somerset",Electronic/Dance,Standard (Seated),78.0,4,14.0,0,0,0,0,9,0,1,0,0,0,0.35,22.0,95.0
2023-10-02,2023-07-03,91,"O2 Arena, London",R&B,Standing (General),48.0,4,5.0,1,1,0,0,10,0,1,0,0,0,0.22,8.88,52.5
2023-06-13,2023-03-03,102,"O2 Arena, London",Pop,Standard (Seated),78.0,2,17.1,0,0,0,0,6,1,1,0,0,0,0.22,14.4,89.0
2024-03-18,2024-01-22,56,"SSE Hydro, Glasgow",Rock,Standard (Seated),78.0,7,9.9,0,1,0,0,3,0,1,0,0,0,0.03,13.01,88.0
2023-11-15,2023-07-13,125,"Utilita Arena, Birmingham",Musical Theatre,VIP Package,210.0,5,2.3,1,1,0,0,11,2,1,0,0,0,0.05,10.88,233.0
2024-08-11,2024-05-24,79,"Glastonbury Festival, Somerset",Pop,VIP Package,210.0,2,14.3,0,0,1,0,8,6,1,1,0,0,0.35,22.0,256.0
2024-05-18,2024-01-07,132,"O2 Arena, London",Rock,VIP Package,210.0,2,15.7,0,0,1,1,5,5,1,0,0,0,0.22,4.84,220.0
2024-11-16,2024-07-05,134,"O2 Arena, London",Pop,Standing (General),48.0,5,0.3,1,1,1,1,11,5,0,0,0,0,0.22,22.0,58.5
2024-01-22,2023-11-21,62,Manchester Arena,Pop,Premium (Seated),125.0,2,2.0,1,1,0,0,1,0,0,0,0,0,0.08,14.59,143.0
2024-08-25,2024-07-19,37,"O2 Arena, London",Hip-Hop,Standing (General),48.0,6,11.9,0,1,1,0,8,6,0,1,0,0,0.22,22.0,58.5
2024-11-21,2024-08-17,96,"O2 Arena, London",R&B,Standard (Seated),78.0,4,12.7,0,1,0,0,11,3,1,0,0,0,0.22,16.56,91.0
2024-05-08,2024-02-28,70,"Glastonbury Festival, Somerset",R&B,Premium (Seated),125.0,8,16.0,0,0,0,0,5,2,1,0,0,0,0.35,22.0,152.5
2024-05-04,2024-03-04,61,Manchester Arena,Pop,Standing (General),48.0,5,15.3,0,0,1,1,5,5,0,0,0,1,0.08,22.0,58.5
2024-12-21,2024-09-08,104,Manchester Arena,Hip-Hop,Standard (Seated),78.0,6,5.0,1,1,1,1,12,5,0,1,0,0,0.08,22.0,95.0
2023-03-14,2022-11-13,121,"O2 Arena, London",Classical,Standing (General),48.0,7,12.9,0,1,0,0,3,1,1,0,0,0,0.22,20.77,58.0
2024-05-23,2024-03-20,64,Manchester Arena,Pop,Standing (General),48.0,4,13.8,0,0,0,0,5,3,0,0,0,0,0.08,9.47,52.5
2024-01-25,2023-10-03,114,"Motorpoint Arena, Cardiff",Pop,VIP Package,210.0,5,3.9,1,1,0,0,1,3,0,0,0,0,0.0,9.67,230.5
2024-09-10,2024-05-21,112,"Utilita Arena, Birmingham",Pop,Standing (General),48.0,2,9.1,0,1,0,0,9,1,0,0,0,0,0.05,6.54,51.0
2023-10-22,2023-05-18,157,"SSE Hydro, Glasgow",Hip-Hop,Standing (General),48.0,5,4.0,1,1,1,0,10,6,1,0,0,0,0.03,-5.72,45.5
2024-01-04,2023-10-08,88,Manchester Arena,Pop,Standard (Seated),78.0,4,2.1,1,1,0,0,1,3,0,0,0,0,0.08,14.24,89.0
2024-11-24,2024-08-01,115,Manchester Arena,Electronic/Dance,Premium (Seated),125.0,5,-4.1,1,1,1,0,11,6,0,0,0,0,0.08,20.18,150.0
2024-07-02,2024-03-20,104,"First Direct Arena, Leeds",Pop,Standing (General),48.0,2,18.9,0,0,0,0,7,1,0,1,1,0,0.02,22.0,58.5
2024-10-10,2024-09-07,33,Manchester Arena,Pop,Standard (Seated),78.0,4,7.6,1,1,0,0,10,3,0,0,0,0,0.08,7.34,83.5
2024-07-21,2024-06-05,46,"Motorpoint Arena, Cardiff",Pop,VIP Package,210.0,8,12.6,0,1,1,0,7,6,0,1,1,0,0.0,22.0,256.0
2023-07-06,2023-02-14,142,Manchester Arena,Rock,Standing (General),48.0,9,20.4,0,0,0,0,7,3,0,1,0,0,0.08,22.0,58.5
2024-03-20,2024-03-05,15,"Utilita Arena, Birmingham",Pop,Standing (General),48.0,3,13.5,0,0,0,0,3,2,0,0,0,1,0.05,5.94,51.0
2024-07-23,2024-03-22,123,"O2 Arena, London",R&B,Premium (Seated),125.0,4,21.1,0,0,0,0,7,1,1,1,0,0,0.22,13.92,142.5
2023-12-29,2023-09-23,97,"SSE Hydro, Glasgow",Electronic/Dance,Standard (Seated),78.0,1,-5.0,1,1,1,0,12,4,0,1,0,0,0.03,-4.54,74.5
2023-05-03,2022-12-05,149,"Glastonbury Festival, Somerset",R&B,Premium (Seated),125.0,2,19.9,0,0,0,0,5,2,0,0,1,0,0.35,22.0,152.5
2023-07-07,2023-06-18,19,"Utilita Arena, Birmingham",Hip-Hop,Standing (General),48.0,4,14.0,0,0,1,0,7,4,1,1,0,0,0.05,15.15,55.5
2024-11-10,2024-06-12,151,"Utilita Arena, Birmingham",Classical,VIP Package,210.0,6,-1.2,1,1,1,0,11,6,0,0,0,0,0.05,3.54,217.5
2024-02-24,2023-12-26,60,"Boardmasters, Newquay",Hip-Hop,VIP Package,210.0,4,4.2,1,1,1,1,2,5,0,1,0,0,0.15,22.0,256.0
2024-09-17,2024-07-05,74,"Utilita Arena, Birmingham",Musical Theatre,Standing (General),48.0,2,9.2,0,1,0,0,9,1,0,0,0,0,0.05,3.67,50.0
2023-09-09,2023-07-11,60,Manchester Arena,Rock,Standing (General),48.0,7,8.2,0,1,1,1,9,5,0,0,0,0,0.08,22.0,58.5
2024-09-10,2024-05-28,105,Manchester Arena,Pop,VIP Package,210.0,5,14.2,0,0,0,0,9,1,0,0,0,0,0.08,15.3,242.0
2024-07-02,2024-06-05,27,"SSE Hydro, Glasgow",Hip-Hop,Standard (Seated),78.0,5,10.3,0,1,0,0,7,1,0,1,0,0,0.03,22.0,95.0
2023-12-01,2023-10-21,41,"SSE Hydro, Glasgow",Electronic/Dance,Standard (Seated),78.0,4,2.4,1,1,1,0,12,4,0,1,0,0,0.03,16.06,90.5
2023-04-02,2023-02-19,42,Manchester Arena,Electronic/Dance,Standard (Seated),78.0,6,12.5,0,1,1,0,4,6,0,0,1,1,0.08,18.68,92.5
2024-06-13,2024-05-24,20,Manchester Arena,Pop,Premium (Seated),125.0,8,18.3,0,0,0,0,6,3,1,0,0,0,0.08,22.0,152.5
2023-03-04,2022-09-30,155,"Boardmasters, Newquay",Electronic/Dance,Premium (Seated),125.0,5,9.0,0,1,1,1,3,5,0,0,0,0,0.15,22.0,152.5
2024-10-23,2024-10-02,21,"O2 Arena, London",Musical Theatre,Standing (General),48.0,6,3.2,1,1,0,0,10,2,1,0,0,0,0.22,22.0,58.5
2024-05-26,2023-12-31,147,Manchester Arena,Rock,Standing (General),48.0,4,14.0,0,0,1,0,5,6,0,0,0,0,0.08,8.15,52.0
2023-05-19,2022-12-10,160,"O2 Arena, London",Musical Theatre,Premium (Seated),125.0,2,12.3,0,1,1,0,5,4,0,0,0,0,0.22,13.23,141.5
2024-11-28,2024-07-04,147,"Motorpoint Arena, Cardiff",R&B,Premium (Seated),125.0,5,-1.8,1,1,0,0,11,3,0,0,0,0,0.0,-0.72,124.0
2023-07-04,2023-04-28,67,"O2 Arena, London",Pop,Standard (Seated),78.0,8,16.3,0,0,0,0,7,1,0,1,0,0,0.22,22.0,95.0
2023-07-24,2023-04-26,89,"SSE Hydro, Glasgow",R&B,VIP Package,210.0,6,18.7,0,0,0,0,7,0,1,1,0,0,0.03,13.58,238.5
2023-08-02,2023-05-23,71,"O2 Arena, London",Electronic/Dance,Premium (Seated),125.0,5,10.1,0,1,0,0,8,2,1,1,0,0,0.22,22.0,152.5
2023-09-13,2023-06-07,98,"SSE Hydro, Glasgow",Hip-Hop,Standing (General),48.0,6,7.6,1,1,0,0,9,2,0,0,0,1,0.03,-2.11,47.0
2023-05-15,2023-03-02,74,"Motorpoint Arena, Cardiff",Electronic/Dance,Premium (Seated),125.0,5,16.4,0,0,0,0,5,0,1,0,0,0,0.0,-1.03,123.5
2024-07-26,2024-05-21,66,Manchester Arena,Electronic/Dance,Standard (Seated),78.0,8,21.5,0,0,1,0,7,4,0,1,0,0,0.08,22.0,95.0
2023-03-29,2022-12-09,110,"First Direct Arena, Leeds",Pop,Standing (General),48.0,3,11.7,0,1,0,0,3,2,0,0,1,0,0.02,12.38,54.0
2023-07-26,2023-02-25,151,Manchester Arena,Rock,Standing (General),48.0,8,14.7,0,0,0,0,7,2,0,1,0,0,0.08,13.17,54.5
2023-05-09,2022-11-12,178,Manchester Arena,Rock,Premium (Seated),125.0,6,12.8,0,1,0,0,5,1,0,0,0,0,0.08,18.95,148.5
2023-01-03,2022-10-10,85,"Motorpoint Arena, Cardiff",Musical Theatre,VIP Package,210.0,2,-3.7,1,1,0,0,1,1,0,0,0,0,0.0,-14.24,180.0
2023-05-01,2023-04-12,19,Manchester Arena,Rock,Standing (General),48.0,4,14.3,0,0,0,0,5,0,0,0,1,0,0.08,22.0,58.5
2024-01-20,2024-01-19,1,"SSE Hydro, Glasgow",Musical Theatre,Standing (General),48.0,5,7.6,1,1,1,1,1,5,0,0,0,0,0.03,22.0,58.5
2024-09-05,2024-08-10,26,"O2 Arena, London",Rock,Standard (Seated),78.0,2,7.9,1,1,0,0,9,3,1,0,0,0,0.22,11.65,87.0
2023-02-07,2022-10-26,104,"O2 Arena, London",Pop,Premium (Seated),125.0,5,-0.6,1,1,0,0,2,1,0,1,0,0,0.22,22.0,152.5
2023-12-07,2023-09-15,83,Manchester Arena,Rock,Premium (Seated),125.0,3,-3.8,1,1,0,0,12,3,1,1,0,0,0.08,2.92,128.5
2024-10-06,2024-07-29,69,"Utilita Arena, Birmingham",Rock,Standard (Seated),78.0,5,11.5,0,1,1,0,10,6,0,0,0,0,0.05,6.85,83.5
2024-12-14,2024-09-18,87,"First Direct Arena, Leeds",Musical Theatre,Standard (Seated),78.0,5,0.4,1,1,1,1,12,5,0,1,0,0,0.02,22.0,95.0
2023-01-21,2022-10-01,112,"SSE Hydro, Glasgow",Hip-Hop,Standing (General),48.0,5,1.5,1,1,1,1,1,5,0,0,0,1,0.03,2.97,49.5
2023-08-30,2023-07-10,51,"O2 Arena, London",Musical Theatre,Standard (Seated),78.0,8,15.1,0,0,0,0,8,2,0,1,0,0,0.22,22.0,95.0
2024-03-30,2024-01-15,75,"O2 Arena, London",Jazz,Standing (General),48.0,7,7.8,1,1,1,1,3,5,0,0,0,1,0.22,19.85,57.5
2024-09-12,2024-06-30,74,"Motorpoint Arena, Cardiff",Electronic/Dance,VIP Package,210.0,8,8.3,0,1,0,0,9,3,0,0,0,0,0.0,13.94,239.5
2023-10-30,2023-08-13,78,"Motorpoint Arena, Cardiff",Hip-Hop,Standing (General),48.0,6,2.7,1,1,0,0,10,0,1,0,0,0,0.0,-4.13,46.0
2024-08-18,2024-07-15,34,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,6,7.6,1,1,1,0,8,6,0,1,0,0,0.22,22.0,95.0
2024-08-17,2024-06-20,58,"Utilita Arena, Birmingham",Hip-Hop,Standing (General),48.0,5,17.6,0,0,1,1,8,5,0,1,0,0,0.05,22.0,58.5
2023-03-10,2022-11-04,126,Manchester Arena,Rock,Standard (Seated),78.0,7,12.8,0,1,1,0,3,4,0,0,0,0,0.08,22.0,95.0
2023-05-09,2023-01-29,100,"Motorpoint Arena, Cardiff",R&B,Standing (General),48.0,3,16.9,0,0,0,0,5,1,0,0,0,1,0.0,-9.48,43.5
2023-07-15,2023-04-05,101,"Glastonbury Festival, Somerset",Electronic/Dance,Standing (General),48.0,5,17.2,0,0,1,1,7,5,0,1,0,0,0.35,22.0,58.5
2023-05-20,2023-04-27,23,"Glastonbury Festival, Somerset",Pop,Standing (General),48.0,7,20.4,0,0,1,1,5,5,0,0,0,0,0.35,22.0,58.5
2024-03-19,2023-11-17,123,"Motorpoint Arena, Cardiff",Electronic/Dance,Premium (Seated),125.0,7,2.0,1,1,0,0,3,1,0,0,1,0,0.0,22.0,152.5
2023-10-10,2023-10-04,6,Manchester Arena,Jazz,Standard (Seated),78.0,3,7.8,1,1,0,0,10,1,0,0,0,0,0.08,17.68,92.0
2023-11-08,2023-06-08,153,"Motorpoint Arena, Cardiff",Electronic/Dance,Premium (Seated),125.0,3,6.7,1,1,0,0,11,2,0,0,0,0,0.0,-5.0,118.5
2024-06-18,2024-04-17,62,"First Direct Arena, Leeds",Electronic/Dance,Standard (Seated),78.0,4,24.6,0,0,0,0,6,1,0,0,0,0,0.02,-1.8,76.5
2024-10-26,2024-07-18,100,"O2 Arena, London",Rock,Standard (Seated),78.0,8,9.2,0,1,1,1,10,5,0,0,0,0,0.22,22.0,95.0
2023-10-04,2023-09-11,23,"First Direct Arena, Leeds",Classical,Standard (Seated),78.0,2,11.6,0,1,0,0,10,2,1,0,0,0,0.02,-16.38,65.0
2023-03-02,2022-11-07,115,"Glastonbury Festival, Somerset",R&B,VIP Package,210.0,9,9.2,0,1,0,0,3,3,0,0,0,0,0.35,22.0,256.0
2023-11-15,2023-10-23,23,"Glastonbury Festival, Somerset",Musical Theatre,Standard (Seated),78.0,10,3.1,1,1,0,0,11,2,1,0,0,0,0.35,22.0,95.0
2023-02-21,2022-10-02,142,"O2 Arena, London",Musical Theatre,Standing (General),48.0,7,3.2,1,1,0,0,2,1,1,1,0,0,0.22,22.0,58.5
2023-06-02,2023-04-18,45,"SSE Hydro, Glasgow",Musical Theatre,VIP Package,210.0,7,12.9,0,1,1,0,6,4,0,0,0,0,0.03,22.0,256.0
2023-11-07,2023-10-29,9,"Motorpoint Arena, Cardiff",Pop,Standing (General),48.0,9,6.4,1,1,0,0,11,1,1,0,0,0,0.0,22.0,58.5
2024-06-27,2024-03-31,88,Manchester Arena,Rock,Premium (Seated),125.0,4,19.5,0,0,0,0,6,3,0,0,0,0,0.08,4.48,130.5
2024-07-20,2024-03-05,137,"First Direct Arena, Leeds",Musical Theatre,Standing (General),48.0,2,18.8,0,0,1,1,7,5,0,1,0,0,0.02,0.93,48.5
2024-01-24,2023-09-12,134,"SSE Hydro, Glasgow",Jazz,Standard (Seated),78.0,7,-5.0,1,1,0,0,1,2,0,0,0,0,0.03,-0.35,77.5
2024-07-01,2024-02-06,146,Manchester Arena,Musical Theatre,Standing (General),48.0,3,18.7,0,0,0,0,7,0,0,1,0,0,0.08,19.21,57.0
2024-09-13,2024-08-22,22,"O2 Arena, London",Electronic/Dance,VIP Package,210.0,1,14.8,0,0,1,0,9,4,0,0,0,0,0.22,21.9,256.0
2023-06-26,2023-06-07,19,"SSE Hydro, Glasgow",Electronic/Dance,Standard (Seated),78.0,3,16.6,0,0,0,0,6,0,0,0,0,0,0.03,11.83,87.0
2023-12-28,2023-09-02,117,"Glastonbury Festival, Somerset",Pop,Standing (General),48.0,5,-1.4,1,1,0,0,12,3,0,1,0,0,0.35,22.0,58.5
2023-11-10,2023-08-26,76,"Utilita Arena, Birmingham",Jazz,Standing (General),48.0,5,2.9,1,1,1,0,11,4,0,0,0,0,0.05,4.05,50.0
2023-04-07,2023-02-26,40,"Motorpoint Arena, Cardiff",Classical,Standard (Seated),78.0,2,19.0,0,0,1,0,4,4,0,0,0,0,0.0,-7.32,72.5
2023-08-01,2023-06-10,52,Manchester Arena,Pop,Premium (Seated),125.0,5,15.1,0,0,0,0,8,1,0,1,0,0,0.08,22.0,152.5
2023-05-17,2023-03-11,67,"O2 Arena, London",Rock,Standard (Seated),78.0,6,21.4,0,0,0,0,5,2,1,0,0,0,0.22,22.0,95.0
2023-01-06,2022-11-14,53,"Utilita Arena, Birmingham",Electronic/Dance,Standing (General),48.0,9,9.8,0,1,1,0,1,4,0,0,0,0,0.05,22.0,58.5
